"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Primula latifola",9.95908,46.76585,-1.1223646402359,7.55814599990845,31.6827011108398,596.368530273438,11.4209995269775,-12.4347496032715,23.855749130249,6.17749977111816,-7.69933319091797,6.20191669464111,-7.97183322906494,1217,137,74,19.4901256561279,395,248,376,252
"Primula latifola",10.13732,46.40174,-1.15444791316986,7.99010419845581,32.0829734802246,618.237365722656,11.9527502059937,-12.9517498016357,24.9044990539551,6.46495819091797,-7.93249988555908,6.46495819091797,-8.32937526702881,771,86,40,22.9571361541748,253,143,253,143
"Primula latifola",10.06798,46.31336,3.89255213737488,9.6080207824707,35.6397132873535,646.033325195312,17.9610004425049,-8.9977502822876,26.9587516784668,11.9495830535889,-2.88366675376892,11.9495830535889,-3.78666687011719,674,80,27,34.656551361084,235,99,235,99
"Primula latifola",10.13285,46.31184,3.89255213737488,9.6080207824707,35.6397132873535,646.033325195312,17.9610004425049,-8.9977502822876,26.9587516784668,11.9495830535889,-2.88366675376892,11.9495830535889,-3.78666687011719,674,80,27,34.656551361084,235,99,235,99
"Primula latifola",10.00736,46.40476,-1.15444791316986,7.99010419845581,32.0829734802246,618.237365722656,11.9527502059937,-12.9517498016357,24.9044990539551,6.46495819091797,-7.93249988555908,6.46495819091797,-8.32937526702881,771,86,40,22.9571361541748,253,143,253,143
"Primula latifola",9.94445,46.45117,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",9.94237,46.40621,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",9.75315,46.54523,-1.0061354637146,7.58993768692017,32.0551490783691,588.938842773438,11.4087495803833,-12.2690000534058,23.6777496337891,6.25837469100952,-7.46062517166138,6.25837469100952,-7.74395847320557,1169,128,66,19.6237201690674,373,230,373,230
"Primula latifola",7.312882,45.53178,-0.236718773841858,6.05218744277954,27.260570526123,591.650939941406,12.3442497253418,-9.85700035095215,22.2012500762939,-5.12354183197021,7.50895833969116,7.50895833969116,-6.61641693115234,1198,122,70,16.3059329986572,346,231,231,326
"Primula latifola",9.607654,46.421979,-0.221312448382378,7.92937517166138,32.6674690246582,600.377014160156,12.5987501144409,-11.6742496490479,24.2729988098145,7.22650003433228,-7.10554170608521,7.22650003433228,-7.10554170608521,1170,124,59,21.81077003479,367,211,367,211
"Primula latifola",9.600588,46.032405,6.01303100585938,9.19268798828125,34.6916809082031,645.458618164062,20.0604991912842,-6.4377498626709,26.4982490539551,11.0117082595825,-1.60500001907349,14.1441249847412,-1.60500001907349,1022,114,39,32.592357635498,332,147,325,147
"Primula latifola",9.595829,46.029115,6.01303100585938,9.19268798828125,34.6916809082031,645.458618164062,20.0604991912842,-6.4377498626709,26.4982490539551,11.0117082595825,-1.60500001907349,14.1441249847412,-1.60500001907349,1022,114,39,32.592357635498,332,147,325,147
"Primula latifola",9.66918,46.559634,-1.0061354637146,7.58993768692017,32.0551490783691,588.938842773438,11.4087495803833,-12.2690000534058,23.6777496337891,6.25837469100952,-7.46062517166138,6.25837469100952,-7.74395847320557,1169,128,66,19.6237201690674,373,230,373,230
"Primula latifola",6.580796,45.162475,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",9.843837,46.003168,3.61651062965393,9.14835453033447,34.2269630432129,650.366577148438,17.6060009002686,-9.1225004196167,26.7285003662109,11.72825050354,-4.12454175949097,11.72825050354,-4.12454175949097,733,84,28,33.7903289794922,244,106,244,106
"Primula latifola",6.589505,45.088714,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",9.669154,46.55969,-1.0061354637146,7.58993768692017,32.0551490783691,588.938842773438,11.4087495803833,-12.2690000534058,23.6777496337891,6.25837469100952,-7.46062517166138,6.25837469100952,-7.74395847320557,1169,128,66,19.6237201690674,373,230,373,230
"Primula latifola",6.692717,45.325722,1.46935415267944,7.13100004196167,29.7211685180664,617.824829101562,15.1319999694824,-8.86100006103516,23.9930000305176,-1.00370836257935,9.42570877075195,9.42570877075195,-5.32645845413208,1356,144,75,17.9965515136719,406,257,257,381
"Primula latifola",2.096562,42.457564,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",1.908518,42.58107,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",2.149367,42.452333,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.143458,42.435583,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.288582,45.028988,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",6.285382,45.02782,1.30909371376038,7.46272897720337,30.3742656707764,628.975952148438,15.4937496185303,-9.07549953460693,24.5692481994629,-4.26666641235352,9.17395782470703,9.40295791625977,-5.60287475585938,1426,159,73,20.7324314117432,445,261,264,409
"Primula latifola",7.093537,45.069569,6.28644800186157,8.25356292724609,33.3666000366211,620.036315917969,20.1202507019043,-4.61574983596802,24.7360000610352,3.0432915687561,14.1002502441406,14.1604995727539,-0.721458375453949,1080,111,62,14.9870128631592,308,222,225,270
"Primula latifola",1.939726,42.570344,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",7.898417,45.878058,-0.914239645004272,6.05318737030029,28.8267612457275,555.209716796875,10.6374998092651,-10.3610000610352,20.9985008239746,-3.55016660690308,-6.70916652679443,6.33249998092651,-6.89379167556763,722,72,50,12.0508689880371,201,153,174,165
"Primula latifola",6.402711,45.061344,0.964020848274231,7.13179159164429,29.3028125762939,628.709655761719,15.0377502441406,-9.30049991607666,24.338249206543,-4.52304172515869,8.82695865631104,9.11062526702881,-5.86779165267944,1431,158,74,20.2372169494629,442,263,265,408
"Primula latifola",2.43036,42.4694,6.74911451339722,8.50631237030029,34.7118492126465,583.720764160156,20.7115001678467,-3.79399991035461,24.505500793457,4.10124969482422,14.3798751831055,14.3798751831055,0.402000039815903,1151,127,58,19.9468593597412,349,225,225,292
"Primula latifola",2.23211,42.431,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.2228,42.4348,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.14179,42.4388,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.20273,42.4508,4.19348955154419,8.52185440063477,33.4600410461426,615.036987304688,19.0607509613037,-6.40799999237061,25.46875,1.51499998569489,12.2628335952759,12.2628335952759,-2.46308326721191,1320,146,62,23.1318073272705,417,235,235,357
"Primula latifola",2.13452,42.4553,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",9.6192,46.45789,-0.221312448382378,7.92937517166138,32.6674690246582,600.377014160156,12.5987501144409,-11.6742496490479,24.2729988098145,7.22650003433228,-7.10554170608521,7.22650003433228,-7.10554170608521,1170,124,59,21.81077003479,367,211,367,211
"Primula latifola",9.94653,46.49612,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",9.68798,46.54654,-1.0061354637146,7.58993768692017,32.0551490783691,588.938842773438,11.4087495803833,-12.2690000534058,23.6777496337891,6.25837469100952,-7.46062517166138,6.25837469100952,-7.74395847320557,1169,128,66,19.6237201690674,373,230,373,230
"Primula latifola",10.00949,46.44971,-1.15444791316986,7.99010419845581,32.0829734802246,618.237365722656,11.9527502059937,-12.9517498016357,24.9044990539551,6.46495819091797,-7.93249988555908,6.46495819091797,-8.32937526702881,771,86,40,22.9571361541748,253,143,253,143
"Primula latifola",9.88143,46.49754,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",9.81239,46.40901,-1.19239580631256,7.87841653823853,32.3984680175781,600.997009277344,11.4965000152588,-12.8207502365112,24.3172492980957,6.22837495803833,-8.07779121398926,6.22837495803833,-8.07779121398926,1023,110,53,20.9054012298584,323,191,323,191
"Primula latifola",9.96118,46.81081,-1.1223646402359,7.55814599990845,31.6827011108398,596.368530273438,11.4209995269775,-12.4347496032715,23.855749130249,6.17749977111816,-7.69933319091797,6.20191669464111,-7.97183322906494,1217,137,74,19.4901256561279,395,248,376,252
"Primula latifola",9.88549,46.58746,-0.898531198501587,8.50810432434082,33.4625511169434,621.686096191406,12.3739995956421,-13.0517501831055,25.4257507324219,6.69549989700317,-7.72208309173584,6.69549989700317,-8.20220851898193,1008,113,55,22.0268936157227,331,191,331,193
"Primula latifola",9.62101,46.50285,1.74910414218903,8.52837467193604,34.2677040100098,604.884765625,14.8417501449585,-10.0457496643066,24.8875007629395,9.25745868682861,-5.28454160690308,9.25745868682861,-5.28454160690308,1287,142,65,24.4827461242676,422,228,422,228
"Primula latifola",9.88346,46.5425,-0.898531198501587,8.50810432434082,33.4625511169434,621.686096191406,12.3739995956421,-13.0517501831055,25.4257507324219,6.69549989700317,-7.72208309173584,6.69549989700317,-8.20220851898193,1008,113,55,22.0268936157227,331,191,331,193
"Primula latifola",9.94861,46.54108,-0.898531198501587,8.50810432434082,33.4625511169434,621.686096191406,12.3739995956421,-13.0517501831055,25.4257507324219,6.69549989700317,-7.72208309173584,6.69549989700317,-8.20220851898193,1008,113,55,22.0268936157227,331,191,331,193
"Primula latifola",9.82425,46.67875,1.43004167079926,8.47725009918213,34.1353187561035,604.616638183594,14.4359998703003,-10.3982496261597,24.83424949646,8.88491630554199,-5.11958312988281,8.88491630554199,-5.60225009918213,1280,149,72,23.8753509521484,432,241,432,245
"Primula latifola",7.066084,44.686005,3.36869788169861,7.05693769454956,29.806604385376,615.319702148438,16.835750579834,-6.84000015258789,23.6757507324219,0.633083403110504,11.1676254272461,11.3045415878296,-3.3657500743866,1116,117,56,18.6976699829102,327,210,215,286
"Primula latifola",6.818558,45.147881,2.72462487220764,7.59254169464111,31.4299869537354,611.40625,16.5917491912842,-7.56524991989136,24.1569995880127,0.0988333374261856,10.4529581069946,10.6498746871948,-3.89158320426941,1297,138,68,19.1756210327148,394,241,242,363
"Primula latifola",1.89095,42.56388,2.90894794464111,8.75610446929932,32.8735046386719,645.086975097656,18.5292491912842,-8.10649967193604,26.6357498168945,0.146916776895523,11.3608331680298,11.3608331680298,-4.13845825195312,1407,155,68,22.4500026702881,440,250,250,383
"Primula latifola",9.88957,46.67737,-1.1223646402359,7.55814599990845,31.6827011108398,596.368530273438,11.4209995269775,-12.4347496032715,23.855749130249,6.17749977111816,-7.69933319091797,6.20191669464111,-7.97183322906494,1217,137,74,19.4901256561279,395,248,376,252
"Primula latifola",10.07452,46.44822,-1.15444791316986,7.99010419845581,32.0829734802246,618.237365722656,11.9527502059937,-12.9517498016357,24.9044990539551,6.46495819091797,-7.93249988555908,6.46495819091797,-8.32937526702881,771,86,40,22.9571361541748,253,143,253,143
"Primula latifola",9.82028,46.58884,-1.0061354637146,7.58993768692017,32.0551490783691,588.938842773438,11.4087495803833,-12.2690000534058,23.6777496337891,6.25837469100952,-7.46062517166138,6.25837469100952,-7.74395847320557,1169,128,66,19.6237201690674,373,230,373,230
"Primula latifola",4.9102,45.49281,11.3247919082642,8.895583152771,33.6609649658203,642.599243164062,26.1865005493164,-0.240500003099442,26.4270000457764,11.6729583740234,3.73108339309692,19.445333480835,3.73108339309692,873,100,54,21.2522239685059,272,171,202,171
"Primula latifola",5.529146,45.132708,7.54513549804688,8.83710384368896,33.6107406616211,633.242736816406,22.4547500610352,-3.83774995803833,26.2924995422363,8.25500011444092,15.5444164276123,15.5444164276123,0.172125026583672,1234,135,69,16.8261852264404,368,258,258,298
"Primula latifola",6.5357,45.048374,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",9.900688,46.490242,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",9.85395,46.412147,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",9.903075,46.508383,-0.898531198501587,8.50810432434082,33.4625511169434,621.686096191406,12.3739995956421,-13.0517501831055,25.4257507324219,6.69549989700317,-7.72208309173584,6.69549989700317,-8.20220851898193,1008,113,55,22.0268936157227,331,191,331,193
"Primula latifola",2.131297,42.430764,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",9.938912,46.441851,-2.83494782447815,6.89885425567627,30.1385040283203,584.478759765625,9.14099979400635,-13.7495002746582,22.8904991149902,4.37383317947388,-9.43445873260498,4.41174983978271,-9.43445873260498,935,99,55,16.8926982879639,290,191,282,191
"Primula latifola",6.732863,44.897645,3.00659370422363,7.78289556503296,31.420654296875,629.241394042969,17.2542495727539,-7.51574993133545,24.7700004577637,0.219749912619591,10.9611253738403,11.0827503204346,-3.91633343696594,1256,135,63,20.0363445281982,386,230,233,349
"Primula latifola",2.486746,42.518831,10.1127920150757,8.73258304595947,35.5847358703613,572.940795898438,23.9342498779297,-0.606000006198883,24.5402507781982,7.26216650009155,17.4863338470459,17.5482921600342,3.79466652870178,898,96,44,18.7742881774902,264,182,183,225
"Primula latifola",9.8183,46.54388,-1.0061354637146,7.58993768692017,32.0551490783691,588.938842773438,11.4087495803833,-12.2690000534058,23.6777496337891,6.25837469100952,-7.46062517166138,6.25837469100952,-7.74395847320557,1169,128,66,19.6237201690674,373,230,373,230
